category_slug,subcategory,fee_eur,eur_per_point,max_entries_marginal_rule,optimal_n_net_profit,expected_net_profit_eur_at_optimal_n,implied_breakeven_eur_per_point_first_entry,max_entries_relative_marginal_floor,marginal_relative_floor,structural_ceiling_metal_rows,festival_years_sampled
outdoor,"B15 - Commercial Public Services",1140,1,0,0,0,2222.2222,12,0.15,7,2
outdoor,"B16 - Corporate Image & Communication",1140,1,0,0,0,3725.4902,19,0.15,2,1
outdoor,"B17 - Fundraising, Donations & Appeals, Charities, Non-Profit Organisations, Public Health & Safety, Public awareness messages",1140,1,0,0,0,1719.457,20,0.15,14,1
outdoor,"C01 - Adapted Billboards and Outdoor Posters",1140,1,0,0,0,3800,16,0.15,9,1
outdoor,"D01 - Non-Standard Indoor Advertising",1140,1,0,0,0,2146.8927,6,0.15,5,3
outdoor,"D02 - Small Scale Special Solutions",1140,1,0,0,0,2500,14,0.15,7,4
outdoor,"D03 - Special Build",1140,1,0,0,0,2567.5676,8,0.15,9,4
outdoor,"D04 - Live Advertising and Events",1140,1,0,0,0,1320.9733,6,0.15,9,4
outdoor,"D05 - Interactive Outdoor Experiences",1140,1,0,0,0,4056.9395,3,0.15,4,3
outdoor,"D06 - Transit",1140,1,0,0,0,1824,14,0.15,4,4
outdoor,"D07 - Digital Screens",1140,1,0,0,0,3877.551,11,0.15,2,1
outdoor,"D08 - Non-Formatted Digital Outdoor",1140,1,0,0,0,930.6122,3,0.15,1,1
outdoor,"E01 - Integrated Campaigns led by Outdoor",1140,1,0,0,0,1841.6801,11,0.15,4,1
outdoor,"F01 - Copywriting",1140,1,0,0,0,4334.6008,14,0.15,11,3
outdoor,"F02 - Traditional Illustration",1140,1,0,0,0,4672.1311,2,0.15,9,1
outdoor,"F03 - Photography",1140,1,0,0,0,1719.457,4,0.15,4,1
pharma,"A01 - Pharma, Vaccines & Biotech",1315,1,0,0,0,2041.9255,16,0.15,8,1
pharma,"A02 - Devices & Diagnostics",1315,1,0,0,0,7781.0651,19,0.15,1,1
pharma,"A04 - Education & Services",1315,1,0,0,0,2124.3942,5,0.15,3,1
pharma,"B01 - Pharma, Vaccines & Biotech",1315,1,0,0,0,6994.6809,16,0.15,2,1
pharma,"B02 - Devices & Diagnostics",1315,1,0,0,0,1031.3725,4,0.15,1,1
pharma,"B04 - Education & Services",1315,1,0,0,0,2417.2794,12,0.15,15,1
pr,"A01 - Food & Nutrition",1315,1,0,0,0,9131.9444,16,0.15,1,1
pr,"A02 - Automotive and Transport",1315,1,0,0,0,848.3871,17,0.15,2,1
pr,"A03 - Healthcare & Wellbeing",1315,1,0,0,0,1983.4087,17,0.15,4,1
pr,"A04 - Luxury goods, Fashion & Beauty",1315,1,0,0,0,2504.7619,17,0.15,3,1
pr,"A05 - Other Consumer Products",1315,1,0,0,0,6383.4951,3,0.15,2,1
pr,"A06 - Media, Arts & Entertainment",1315,1,0,0,0,3002.2831,10,0.15,2,1
pr,"A07 - Travel, Tourism & Leisure",1315,1,0,0,0,1375.523,8,0.15,3,1
pr,"A08 - Retail & Restaurants",1315,1,0,0,0,4201.278,13,0.15,1,1
pr,"A09 - Financial Services",1315,1,0,0,0,2694.6721,20,0.15,1,1
pr,"A10 - Technology & Manufacturing",1315,1,0,0,0,3094.1176,4,0.15,2,1
pr,"A11 - Charity & not for Profit",1315,1,0,0,0,3622.5895,1,0.15,5,1
pr,"B01 - Corporate Reputation & Communication",1315,1,0,0,0,6173.7089,11,0.15,2,1
pr,"B02 - Public Affairs & Lobbying",1315,1,0,0,0,3138.4248,4,0.15,6,3
pr,"B03 - Crisis Communications & Issue Management",1315,1,0,0,0,3094.1176,20,0.15,2,2
pr,"B04 - Corporate Responsibility",1315,1,0,0,0,7265.1934,4,0.15,2,1
pr,"B05 - Environmental (incl. Sustainability)",1315,1,0,0,0,4679.7153,11,0.15,1,1
pr,"B06 - Internal Communications (incl. employee Engagement)",1315,1,0,0,0,1223.2558,5,0.15,1,1
pr,"B08 - Events & Experiential (incl. stunts)",1315,1,0,0,0,4679.7153,5,0.15,6,1
pr,"B09 - Celebrity Endorsement",1315,1,0,0,0,8766.6667,7,0.15,2,1
pr,"B10 - Sponsorship",1315,1,0,0,0,2883.7719,10,0.15,2,1
pr,"B11 - Launch or Re-launch",1315,1,0,0,0,5389.3443,7,0.15,3,1
pr,"B12 - Brand voice (incl. strategic storytelling)",1315,1,0,0,0,1223.2558,7,0.15,3,1
pr,"B13 - Research, Data Analytics & Insight Generation",1315,1,0,0,0,8067.4847,5,0.15,1,1
pr,"C01 - Use of digital Platforms",1315,1,0,0,0,4383.3333,4,0.15,2,1
pr,"C02 - Community Building/Management",1315,1,0,0,0,2236.3946,17,0.15,2,1
pr,"C03 - Audience Targeting/Engagement (incl. social listening and conversational insight)",1315,1,0,0,0,4781.8182,5,0.15,1,1
pr,"C04 - Influencer Communications",1315,1,0,0,0,4297.3856,20,0.15,1,1
pr,"C05 - Response/Real-Time Activity (including crowdsourcing)",1315,1,0,0,0,2145.1876,3,0.15,3,1
pr,"C06 - Use of Co-Creation & User Generated Content",1315,1,0,0,0,2061.1285,12,0.15,3,1
pr,"C07 - Innovative Use of Social or Community",1315,1,0,0,0,4781.8182,10,0.15,1,1
pr,"D01 - Multi-Markets Campaigns",1315,1,0,0,0,1593.9394,14,0.15,1,1
pr,"D02 - Territory Marketing & Communication (incl. city/region/country branding, etc.)",1315,1,0,0,0,5692.6407,20,0.15,1,1
pr,"E01 - Integrated Campaign led by PR",1315,1,0,0,0,4297.3856,10,0.15,5,1
pr,"E02 - Costs/Creative Performance PR Campaign",1315,1,0,0,0,8429.4872,15,0.15,2,1
print-publishing,"A02 - Sweet Foods & Snacks",1140,1,0,0,0,2807.8818,9,0.15,12,3
print-publishing,"A03 - Alcoholic Drinks",1140,1,0,0,0,2252.9644,20,0.15,9,3
print-publishing,"A04 - Non-Alcoholic Drinks",1140,1,0,0,0,1446.7005,13,0.15,9,3
print-publishing,"A05 - Household: Cleaning Products",1140,1,0,0,0,2118.9591,14,0.15,4,1
print-publishing,"A06 - Household: Other",1140,1,0,0,0,6745.5621,13,0.15,3,1
print-publishing,"A07 - Home Appliances & Furnishings",1140,1,0,0,0,7916.6667,11,0.15,5,1
print-publishing,"A08 - Cosmetics & Beauty",1140,1,0,0,0,2252.9644,11,0.15,4,1
print-publishing,"A09 - Toiletries",1140,1,0,0,0,3257.1429,11,0.15,8,1
print-publishing,"A10 - OTC Pharmacy, Healthcare & Prescription Drugs",1140,1,0,0,0,3642.1725,9,0.15,7,1
print-publishing,"A11 - Clothing, Footwear & Accessories",1140,1,0,0,0,2850,6,0.15,3,1
print-publishing,"A12 - Miscellaneous",1140,1,0,0,0,2645.0116,19,0.15,9,1
print-publishing,"A13 - Cars",1140,1,0,0,0,1192.4686,11,0.15,12,2
print-publishing,"A14 - Other Vehicles, Auto Products & Services",1140,1,0,0,0,2807.8818,15,0.15,14,1
print-publishing,"A15 - Home Electronics & Audio-Visual",1140,1,0,0,0,6514.2857,13,0.15,2,1
print-publishing,"A16 - Retail Stores",1140,1,0,0,0,1881.1881,12,0.15,8,1
print-publishing,"A17 - Restaurants & Fast Food Outlets",1140,1,0,0,0,2807.8818,13,0.15,5,1
print-publishing,"A18 - Travel, Transport & Tourism",1140,1,0,0,0,509.3834,18,0.15,7,1
print-publishing,"A19 - Entertainment & Leisure",1140,1,0,0,0,2072.7273,5,0.15,11,2
print-publishing,"A20 - Publications & Media",1140,1,0,0,0,2850,10,0.15,16,1
print-publishing,"A21 - Banking, Investment & Insurance",1140,1,0,0,0,4334.6008,11,0.15,3,1
print-publishing,"A22 - Business Equipment & Services",1140,1,0,0,0,3257.1429,11,0.15,3,1
print-publishing,"A23 - Advertising & Media",1140,1,0,0,0,3040,17,0.15,3,1
print-publishing,"A24 - Commercial Public Services",1140,1,0,0,0,2567.5676,6,0.15,8,1
print-publishing,"A25 - Corporate Image & Communication",1140,1,0,0,0,2072.7273,20,0.15,8,1
print-publishing,"A26 - Public Health & Safety & Public Awareness Messages",1140,1,0,0,0,1786.8339,6,0.15,9,1
print-publishing,"A27 - Fundraising, Donations & Appeals",1140,1,0,0,0,10088.4956,9,0.15,5,1
print-publishing,"B01 - Copywriting",1140,1,0,0,0,2430.7036,12,0.15,18,1
print-publishing,"B02 - Art Direction",1140,1,0,0,0,1559.5075,20,0.15,28,1
print-publishing,"B03 - Illustration",1140,1,0,0,0,1719.457,10,0.15,11,1
print-publishing,"B05 - Photography",1140,1,0,0,0,2050.3597,14,0.15,7,1
social-creator,"A01 - Interface & Navigation",1315,1,0,0,0,11050.4202,12,0.15,2,1
social-creator,"A02 - User Experience",1315,1,0,0,0,1668.7817,5,0.15,2,1
social-creator,"A03 - Storytelling",1315,1,0,0,0,2803.838,6,0.15,6,1
social-creator,"A04 - Animation/Motion Graphics",1315,1,0,0,0,3890.5325,16,0.15,3,1
social-creator,"A05 - Illustration and Graphic Design",1315,1,0,0,0,8766.6667,13,0.15,2,1
social-creator,"A06 - Use/Curation of Image(s)",1315,1,0,0,0,2733.8877,12,0.15,4,1
social-creator,"A07 - Use of Video",1315,1,0,0,0,6994.6809,1,0.15,4,1
social-creator,"A08 - Use of Music/Sound Design",1315,1,0,0,0,3002.2831,13,0.15,2,1
social-creator,"A10 - Innovative Use of Technology",1315,1,0,0,0,8429.4872,5,0.15,4,1
social-creator,"A11 - Overall Aesthetic Design/Best Practice",1315,1,0,0,0,4201.278,20,0.15,2,1
social-creator,"A12 - Data Visualisation",1315,1,0,0,0,3622.5895,7,0.15,1,1
social-creator,"B01 - Foods & Drinks",1315,1,0,0,0,3757.1429,8,0.15,1,1
social-creator,"B02 - Automotive Products & Services",1315,1,0,0,0,5260,10,0.15,1,1
social-creator,"B04 - Clothing, Footwear & Accessories",1315,1,0,0,0,1195.4545,16,0.15,1,1
social-creator,"B05 - Other Consumer Products (Including Durable Goods)",1315,1,0,0,0,3287.5,7,0.15,2,1
social-creator,"B06 - Financial Services",1315,1,0,0,0,3693.8202,11,0.15,2,1
social-creator,"B09 - Publications & Media",1315,1,0,0,0,5525.2101,12,0.15,1,1
social-creator,"B12 - Commercial Public Services",1315,1,0,0,0,2061.1285,16,0.15,1,1
social-creator,"B13 - Charities, Public Health & Safety, Public Awareness Messages",1315,1,0,0,0,1710.013,4,0.15,3,1
social-creator,"B14 - Corporate Image & Communication",1315,1,0,0,0,4122.2571,16,0.15,1,1
social-creator,"C01 - Website",1315,1,0,0,0,12405.6604,10,0.15,1,1
social-creator,"C02 - Microsite",1315,1,0,0,0,5525.2101,11,0.15,4,1
social-creator,"C03 - Web Service/App",1315,1,0,0,0,4781.8182,5,0.15,5,1
social-creator,"D01 - Web Banner",1315,1,0,0,0,8766.6667,11,0.15,1,1
social-creator,"D02 - Innovative Online Ad Solution",1315,1,0,0,0,7514.2857,6,0.15,1,1
social-creator,"E01 - Social Video",1315,1,0,0,0,4383.3333,6,0.15,14,1
social-creator,"E02 - Interactive Video",1315,1,0,0,0,2803.838,13,0.15,4,1
social-creator,"E03 - Webisodes/Series",1315,1,0,0,0,3622.5895,9,0.15,9,1
social-creator,"E04 - Other Video",1315,1,0,0,0,12405.6604,4,0.15,1,1
social-creator,"F01 - Engagement Platform",1315,1,0,0,0,3184.0194,2,0.15,4,1
social-creator,"F03 - Response/Real-Time Activity (including crowdsourcing)",1315,1,0,0,0,3757.1429,8,0.15,6,1
social-creator,"F04 - Use of Co-Creation & User Generated Content",1315,1,0,0,0,2733.8877,8,0.15,4,1
social-creator,"F05 - Influencer/Celebrity/Blogger Outreach Program",1315,1,0,0,0,5844.4444,10,0.15,2,1
social-creator,"F06 - Innovative Use of Social or Community (incl. Emerging Platforms for Brands)",1315,1,0,0,0,5389.3443,2,0.15,3,1
social-creator,"F07 - Content Placement (incl. Copy/Image/Audio/Video Placement)",1315,1,0,0,0,5525.2101,18,0.15,2,1
social-creator,"F08 - Community Building/Management",1315,1,0,0,0,3506.6667,7,0.15,2,1
social-creator,"F09 - Use of Social Data & Insight",1315,1,0,0,0,2169.967,18,0.15,4,3
social-creator,"F10 - Applications / Tools",1315,1,0,0,0,7781.0651,10,0.15,1,1
social-creator,"F11 - Social Currency & Commerce",1315,1,0,0,0,7265.1934,20,0.15,1,2
social-creator,"F12 - Native Advertising",1315,1,0,0,0,1143.4783,19,0.15,5,1
social-creator,"G02 - Social",1315,1,0,0,0,2563.3528,6,0.15,1,1
social-creator,"G03 - Live Digital",1315,1,0,0,0,10038.1679,2,0.15,1,1
social-creator,"H01 - Tangible Tech (incl. Digital Products, Utilities & Tools)",1315,1,0,0,0,2169.967,8,0.15,4,1
social-creator,"H02 - Spatial Tech (incl. Digital Installation/Exhibit)",1315,1,0,0,0,3890.5325,14,0.15,5,1
social-creator,"H03 - Digital Billboard",1315,1,0,0,0,2883.7719,17,0.15,3,1
social-creator,"I01 - Integrated Multi-Platform Campaign (Online & Offline)",1315,1,0,0,0,3972.8097,7,0.15,7,1
titanium,"A01 - Titanium and Integrated",2825,1,0,0,0,2469.4056,7,0.15,16,1
audio-radio,"A01 - Food",1140,1,0,0,0,1962.1343,14,0.15,3,2
audio-radio,"A02 - Drinks",1140,1,0,0,0,2024.8668,12,0.15,1,2
audio-radio,"A03 - Cosmetics & Toiletries",1140,1,0,0,0,3372.7811,10,0.15,3,2
audio-radio,"A04 - Healthcare & Pharmacy",1140,1,0,0,0,3372.7811,5,0.15,2,2
audio-radio,"A05 - Household Goods",1140,1,0,0,0,1656.9767,20,0.15,4,1
audio-radio,"A06 - Miscellaneous",1140,1,0,0,0,950,16,0.15,5,2
audio-radio,"A08 - Home Appliances, Furnishings, Consumer Electronics & Technology",1140,1,0,0,0,3202.2472,18,0.15,4,2
audio-radio,"A09 - Cars & Automotive Products & Services",1140,1,0,0,0,3958.3333,9,0.15,5,2
audio-radio,"A10 - Retail & e-Commerce",1140,1,0,0,0,1001.7575,5,0.15,3,2
audio-radio,"A11 - Restaurants & Fast Food Chains",1140,1,0,0,0,628.7921,6,0.15,4,2
audio-radio,"A12 - Travel & Transport",1140,1,0,0,0,4334.6008,17,0.15,2,2
audio-radio,"A13 - Entertainment & Leisure",1140,1,0,0,0,2430.7036,17,0.15,4,2
audio-radio,"A14 - Media & Publications",1140,1,0,0,0,1446.7005,12,0.15,5,2
audio-radio,"A17 - Commercial Public Services",1140,1,0,0,0,2146.8927,11,0.15,7,2
audio-radio,"A18 - Corporate Image & Sponsorship",1140,1,0,0,0,950,20,0.15,3,2
audio-radio,"A19 - Public Health & Safety",1140,1,0,0,0,5876.2887,10,0.15,1,1
audio-radio,"B01 - Use of Radio as a Medium",1140,1,0,0,0,3642.1725,9,0.15,3,1
audio-radio,"B02 - Use of Audio Technology",1140,1,0,0,0,2307.6923,10,0.15,6,2
audio-radio,"B03 - Use of Branded Content / Programming",1140,1,0,0,0,1824,3,0.15,1,1
audio-radio,"C01 - Use of Music",1140,1,0,0,0,2095.5882,8,0.15,3,2
audio-radio,"C02 - Sound Design",1140,1,0,0,0,3140.4959,16,0.15,3,2
audio-radio,"C03 - Script",1140,1,0,0,0,991.3043,18,0.15,17,2
audio-radio,"C04 - Casting & Performance",1140,1,0,0,0,2072.7273,9,0.15,13,2
brand-experience-activation,"A01 - Food & Drinks",1315,1,0,0,0,5136.7188,8,0.15,8,2
brand-experience-activation,"A02 - Fast Moving Consumer Goods",1315,1,0,0,0,2365.1079,11,0.15,3,2
brand-experience-activation,"A03 - Durable Consumer Goods",1315,1,0,0,0,3822.6744,6,0.15,3,2
brand-experience-activation,"A04 - Cars & Automotive Products & Services",1315,1,0,0,0,3094.1176,10,0.15,6,2
brand-experience-activation,"A05 - Retail, e-Commerce, Restaurants & Fast Food Chains",1315,1,0,0,0,3389.1753,8,0.15,4,2
brand-experience-activation,"A06 - Travel, Transport & Leisure",1315,1,0,0,0,2961.7117,11,0.15,3,2
brand-experience-activation,"A07 - Media & Publications",1315,1,0,0,0,3757.1429,3,0.15,3,2
brand-experience-activation,"A08 - Financial Products & Services",1315,1,0,0,0,5136.7188,7,0.15,2,2
brand-experience-activation,"A10 - Commercial Public Services",1315,1,0,0,0,3506.6667,15,0.15,3,2
brand-experience-activation,"A11 - Corporate Image",1315,1,0,0,0,3972.8097,7,0.15,2,2
brand-experience-activation,"A12 - Public Health & Safety",1315,1,0,0,0,2023.0769,6,0.15,2,1
brand-experience-activation,"A13 - Public Sector & Awareness Messages",1315,1,0,0,0,29886.3636,5,0.15,1,1
brand-experience-activation,"A14 - Charities & Appeals",1315,1,0,0,0,14943.1818,2,0.15,2,1
brand-experience-activation,"B01 - Guerrilla Marketing & Stunts",1315,1,0,0,0,6575,7,0.15,7,1
brand-experience-activation,"B02 - Live Shows / Concerts / Festivals",1315,1,0,0,0,4046.1538,9,0.15,2,1
brand-experience-activation,"B03 - Use of Exhibitions / Installations",1315,1,0,0,0,2335.7016,3,0.15,3,1
brand-experience-activation,"B04 - Use of Ambient Media: Small Scale",1315,1,0,0,0,19057.971,5,0.15,2,1
brand-experience-activation,"B05 - Use of Ambient Media: Large Scale",1315,1,0,0,0,4679.7153,11,0.15,4,1
brand-experience-activation,"B06 - Use of Customer in-Store Experience",1315,1,0,0,0,8067.4847,7,0.15,3,1
brand-experience-activation,"B07 - Use of Competitions & Promotional Games",1315,1,0,0,0,8766.6667,4,0.15,1,1
brand-experience-activation,"B08 - Use of Broadcast",1315,1,0,0,0,7265.1934,6,0.15,4,1
brand-experience-activation,"B09 - Use of Print or Standard Outdoor",1315,1,0,0,0,3184.0194,9,0.15,2,1
brand-experience-activation,"C01 - Use of Digital Platforms",1315,1,0,0,0,9528.9855,10,0.15,3,1
brand-experience-activation,"C02 - Use of Mobile",1315,1,0,0,0,3506.6667,4,0.15,2,1
brand-experience-activation,"C03 - Use of Social Platforms",1315,1,0,0,0,5389.3443,5,0.15,5,1
brand-experience-activation,"C04 - Co-Creation & User Generated Content",1315,1,0,0,0,4565.9722,15,0.15,6,1
brand-experience-activation,"C05 - Response / Real-time Activity",1315,1,0,0,0,3051.0441,8,0.15,8,1
brand-experience-activation,"C06 - Use of New Technology",1315,1,0,0,0,2286.9565,8,0.15,4,1
brand-experience-activation,"D01 - Launch / Re-launch",1315,1,0,0,0,3389.1753,8,0.15,3,1
brand-experience-activation,"D02 - Sponsorship & Partnership",1315,1,0,0,0,7514.2857,10,0.15,2,1
brand-experience-activation,"E01 - Integrated Campaign led by Promo & Activation",1315,1,0,0,0,1739.418,4,0.15,4,1
brand-experience-activation,"E02 - Low Budget Campaign",1315,1,0,0,0,6004.5662,6,0.15,4,1
creative-effectiveness,"G01 - Grand Prix For Good",2310,1,0,0,0,325.3521,16,0.15,3,1
design,"A01 - Creation of a new Brand Identity: Consumer / Corporate",1140,1,0,0,0,3958.3333,9,0.15,2,1
design,"A01 - Electronics, Entertainment & Consumer Technology",1140,1,0,0,0,930.6122,18,0.15,2,2
design,"A02 - Communication",1140,1,0,0,0,747.541,14,0.15,1,1
design,"A02 - Creation of a new Brand Identity: Non-profit",1140,1,0,0,0,10754.717,7,0.15,1,1
design,"A03 - Rebrand / Refresh of an existing brand: Consumer / Corporate",1140,1,0,0,0,4935.0649,17,0.15,3,1
design,"A05 - Lifestyle, Fashion, Leisure, Sports & Outdoor",1140,1,0,0,0,800,20,0.15,2,1
design,"A06 - Infant Products, Toys & Educational Products",1140,1,0,0,0,1938.7755,12,0.15,2,2
design,"B01 - Brand Communication",1140,1,0,0,0,1470.9677,9,0.15,1,2
design,"B02 - Innovation",1140,1,0,0,0,1240.4788,20,0.15,3,3
design,"B02 - Promotional Item Design",1140,1,0,0,0,3642.1725,11,0.15,8,2
design,"B03 - Solution",1140,1,0,0,0,2003.5149,10,0.15,3,2
design,"B04 - Publications & Editorial Design",1140,1,0,0,0,1824,9,0.15,2,5
design,"B06 - Data Visualisation",1140,1,0,0,0,1494.1022,6,0.15,4,7
design,"B07 - Brand Collateral",1140,1,0,0,0,1402.214,7,0.15,3,6
design,"B08 - Books",1140,1,0,0,0,2430.7036,7,0.15,2,2
design,"B10 - Invitations and Greeting Cards",1140,1,0,0,0,4560,10,0.15,1,1
design,"C01 - Website Design",1140,1,0,0,0,4145.4545,2,0.15,5,2
design,"C02 - Bespoke Items & Designed Objects",1140,1,0,0,0,1674.0088,5,0.15,2,2
design,"C04 - Data Visualisation",1140,1,0,0,0,2400,7,0.15,1,2
design,"C05 - Apps",1140,1,0,0,0,1859.7064,20,0.15,3,2
design,"C06 - Digital Installations & Events",1140,1,0,0,0,2118.9591,15,0.15,4,2
design,"C07 - UX Interface & User Journey",1140,1,0,0,0,1704.0359,20,0.15,4,2
design,"C08 - Social Engagement",1140,1,0,0,0,4453.125,13,0.15,3,2
design,"C09 - Other Digital Design Solutions",1140,1,0,0,0,2370.0624,18,0.15,1,2
design,"D01 - Retail - Permanent Environment & Experience Design",1140,1,0,0,0,1425,14,0.15,1,1
design,"D02 - Retail - Temporary and Pop-Up Environment & Experience Design",1140,1,0,0,0,1169.2308,9,0.15,1,1
design,"D03 - Point of Sale, Consumer Touchpoints & Instore Collateral",1140,1,0,0,0,3040,6,0.15,2,2
design,"D04 - Spatial Brand Installation & Experience",1140,1,0,0,0,1200,5,0.15,7,2
design,"D05 - Sculptural Brand Installation & Experience",1140,1,0,0,0,1962.1343,7,0.15,4,2
design,"D06 - Live Events",1140,1,0,0,0,2682.3529,4,0.15,2,2
design,"D07 - Non-commercial Exhibitions & Experiences",1140,1,0,0,0,1704.0359,3,0.15,5,2
design,"D08 - Trade Stands",1140,1,0,0,0,2118.9591,14,0.15,1,2
design,"D09 - Omnichannel Experience",1140,1,0,0,0,2222.2222,9,0.15,1,1
design,"D10 - Wayfinding & Signage",1140,1,0,0,0,642.2535,14,0.15,1,1
design,"E01 - Comprehensive Range",1140,1,0,0,0,1153.8462,16,0.15,1,2
design,"E04 - Alcoholic Drinks",1140,1,0,0,0,3313.9535,11,0.15,4,1
design,"E05 - Healthcare & Pharmacy",1140,1,0,0,0,2171.4286,4,0.15,1,1
design,"E11 - Special Editions & Promotional Packaging",1140,1,0,0,0,2400,16,0.15,6,2
design,"E12 - Other Packaging",1140,1,0,0,0,4334.6008,18,0.15,1,2
design,"F02 - Logo Design: International Companies & Brands",1140,1,0,0,0,1381.8182,6,0.15,1,2
design,"F04 - Typography: Print & Editorial",1140,1,0,0,0,4789.916,15,0.15,1,2
design,"F05 - Typography: Brand, Corporate & other Communication Design",1140,1,0,0,0,1494.1022,12,0.15,2,2
design,"F07 - Typography: Digital",1140,1,0,0,0,1628.5714,18,0.15,1,2
design,"F08 - Illustration: Poster",1140,1,0,0,0,7600,20,0.15,2,1
design,"F09 - Illustration: Print & Editorial",1140,1,0,0,0,6745.5621,4,0.15,2,1
design,"F10 - Illustration: Other Communication Design",1140,1,0,0,0,1938.7755,20,0.15,2,2
design,"F11 - Illustration: Packaging",1140,1,0,0,0,2992.126,12,0.15,2,2
design,"F12 - Illustration: Digital",1140,1,0,0,0,1060.4651,4,0.15,1,1
design,"F13 - Illustration: Brand Environment & Experience Design",1140,1,0,0,0,800,14,0.15,1,1
design,"F14 - Sound Design",1140,1,0,0,0,2370.0624,4,0.15,3,2
design,"F15 - Motion Graphics Design & Animation",1140,1,0,0,0,2533.3333,9,0.15,5,2
design,"F16 - Video / Moving Images",1140,1,0,0,0,1176.4706,3,0.15,5,2
design,"F17 - Photography / Curation of Images",1140,1,0,0,0,3877.551,12,0.15,4,2
design,"F18 - Copywriting",1140,1,0,0,0,2222.2222,8,0.15,9,2
digital-craft,"A01 - Interface & Navigation (UI)",1315,1,0,0,0,3563.6856,11,0.15,5,2
digital-craft,"A02 - Digital Illustration",1315,1,0,0,0,3287.5,19,0.15,3,2
digital-craft,"A03 - Video / Moving Image",1315,1,0,0,0,2004.5732,14,0.15,6,3
digital-craft,"A04 - Image Design",1315,1,0,0,0,2630,11,0.15,1,1
digital-craft,"A05 - Music / Sound Design",1315,1,0,0,0,4122.2571,10,0.15,3,3
digital-craft,"A07 - Overall Aesthetic Design",1315,1,0,0,0,4122.2571,20,0.15,3,3
digital-craft,"B01 - User Experience Design (UX)",1315,1,0,0,0,7514.2857,6,0.15,3,2
digital-craft,"B02 - Native & Built-In Feature Integration",1315,1,0,0,0,3822.6744,13,0.15,3,2
digital-craft,"B04 - Overall Functional Design",1315,1,0,0,0,2768.4211,15,0.15,2,1
digital-craft,"C02 - Rich Media",1315,1,0,0,0,4383.3333,5,0.15,2,1
digital-craft,"D01 - Curation of Data",1315,1,0,0,0,10038.1679,6,0.15,1,2
digital-craft,"D02 - Data Storytelling",1315,1,0,0,0,2883.7719,3,0.15,4,3
digital-craft,"D03 - Data Visualisation",1315,1,0,0,0,1569.2124,16,0.15,2,2
digital-craft,"E01 - 3D Models",1315,1,0,0,0,2104,16,0.15,1,1
digital-craft,"E02 - Augmented Reality (AR)",1315,1,0,0,0,4383.3333,7,0.15,2,1
digital-craft,"E03 - Virtual Reality (VR)",1315,1,0,0,0,2236.3946,6,0.15,4,1
digital-craft,"E04 - Innovative Use of Technology",1315,1,0,0,0,4679.7153,11,0.15,6,1
digital-craft,"E05 - Technological Achievement in Digital Craft",1315,1,0,0,0,2630,6,0.15,2,1
direct,"A01 - Food & Drinks",1140,1,0,0,0,4056.9395,5,0.15,3,2
direct,"A02 - Fast Moving Consumer Goods",1140,1,0,0,0,3257.1429,16,0.15,2,1
direct,"A03 - Durable Consumer Goods",1140,1,0,0,0,5205.4795,6,0.15,2,2
